FileName,md5Hash,Machine,DebugSize,DebugRVA,MajorImageVersion,MajorOSVersion,ExportRVA,ExportSize,IatVRA,MajorLinkerVersion,MinorLinkerVersion,NumberOfSections,SizeOfStackReserve,DllCharacteristics,ResourceSize,BitcoinAddresses,Benign
VirusShare_23eac90541658e37a5fba3150fde862d,23eac90541658e37a5fba3150fde862d,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,1520,0,0
VirusShare_49f14b9ac8a3e4ae960da90881768bd8,49f14b9ac8a3e4ae960da90881768bd8,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_dbcf6d36bd7eedbb2cd7720b39960c7f,dbcf6d36bd7eedbb2cd7720b39960c7f,332,0,0,0,5,0,0,53248,9,0,4,1048576,32768,24520,0,0
VirusShare_38d492158ff78e867885ae964b53bf27,38d492158ff78e867885ae964b53bf27,332,56,147600,0,4,148496,186,147456,5,12,5,1048576,0,808,0,0
VirusShare_ed38a7eefec2a82599c9ba947fce7000,ed38a7eefec2a82599c9ba947fce7000,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0,0
VirusShare_ce3ffeedb1fe9ce136afebbb6fc78c5d,ce3ffeedb1fe9ce136afebbb6fc78c5d,332,0,0,0,4,0,0,8192,6,0,3,1048576,0,0,0,0
VirusShare_665c91901eb9fb188d30fa864dfb5cf4,665c91901eb9fb188d30fa864dfb5cf4,332,0,0,0,5,0,0,0,10,0,4,1048576,32768,15458,0,0
VirusShare_973a780f11e60981e4166b5cec97f7b9,973a780f11e60981e4166b5cec97f7b9,332,0,0,0,5,0,0,180224,9,0,6,1048576,0,4056,0,0
VirusShare_041be6aac14029236a5b133650edfa7e,041be6aac14029236a5b133650edfa7e,332,56,119280,0,5,0,0,118784,11,0,5,1048576,33088,620472,0,0
VirusShare_8d3a5c63b30b8dead30cdf4fa6a11694,8d3a5c63b30b8dead30cdf4fa6a11694,332,0,0,0,4,0,0,0,5,12,3,1048576,0,220,0,0
VirusShare_1fc55e03a26c792fb00099301b7adaa0,1fc55e03a26c792fb00099301b7adaa0,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,22480,0,0
VirusShare_234aec5b42e0304f89a08d24f934a66e,234aec5b42e0304f89a08d24f934a66e,332,0,0,5,5,439696,144,356352,11,0,5,1048576,64,16,0,0
VirusShare_806340be909c29bd86a202f791f72a20,806340be909c29bd86a202f791f72a20,332,28,4656,0,4,41520,4223,158744,8,0,5,1048576,0,0,0,0
VirusShare_018b5aa74022696bd2e0431c04345708,018b5aa74022696bd2e0431c04345708,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_b8282ef0910b0dde52e288bd8895057a,b8282ef0910b0dde52e288bd8895057a,332,0,0,0,5,0,0,208896,9,0,8,1048576,0,0,0,0
VirusShare_410c346eaa782ef84f1cbde42f9bef72,410c346eaa782ef84f1cbde42f9bef72,332,28,49760,0,4,56928,108,49152,8,0,10,1048576,0,0,0,0
VirusShare_55f7695933530f97f86bd02806dca8d0,55f7695933530f97f86bd02806dca8d0,332,0,0,0,1,0,0,176476,2,18,4,4096,0,0,0,0
VirusShare_a96b2a6585d1fa00a53e6d7bab9d8507,a96b2a6585d1fa00a53e6d7bab9d8507,332,0,0,0,5,0,0,12288,9,0,5,1048576,0,43448,0,0
VirusShare_a76ef51433d9668b31c9af5fd5119276,a76ef51433d9668b31c9af5fd5119276,332,0,0,0,4,196608,75,0,2,25,7,0,1,4096,0,0
VirusShare_7226be33550f6e067b507b614108c9bb,7226be33550f6e067b507b614108c9bb,332,0,0,6,6,0,0,0,5,0,6,1048576,0,61444,0,0
VirusShare_62cf04329590f3502343d1442b58a5c5,62cf04329590f3502343d1442b58a5c5,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3120,0,0
VirusShare_90ad88a2363879ee88dd289c3a6444c0,90ad88a2363879ee88dd289c3a6444c0,332,0,0,0,5,0,0,8192,9,0,5,1048576,1024,3680,0,0
VirusShare_da5d72712a8d1b531ae74b2732c0a861,da5d72712a8d1b531ae74b2732c0a861,332,0,0,1,4,0,0,4096,6,0,4,1048576,0,10328,0,0
VirusShare_ff266315270ce90abbf1925695b3fc47,ff266315270ce90abbf1925695b3fc47,332,0,0,0,4,0,0,57344,6,0,4,1048576,0,181592,1,0
VirusShare_3d9be77e2a9b347e536798db558d13b9,3d9be77e2a9b347e536798db558d13b9,332,0,0,7,8,0,0,0,7,0,3,1048576,0,2532,0,0
VirusShare_559d09f0378217087048dcfee7ef0ed3,559d09f0378217087048dcfee7ef0ed3,332,0,0,0,4,0,0,8192,8,0,3,1048576,34112,158184,0,0
VirusShare_1e57aa403eac50e6af2df3b4d4d4bad0,1e57aa403eac50e6af2df3b4d4d4bad0,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_75d6aac8336bcda421fc8a393ae9ced2,75d6aac8336bcda421fc8a393ae9ced2,332,0,0,0,4,0,0,278784,2,50,6,1048576,0,9724,0,0
VirusShare_e63ba886658913ac7bbdd8480585eb10,e63ba886658913ac7bbdd8480585eb10,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0,0
VirusShare_dc7392009cbe4b6a01c887db79fe4766,dc7392009cbe4b6a01c887db79fe4766,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_0947d5f74a00f076e7314fbf94c0e739,0947d5f74a00f076e7314fbf94c0e739,332,0,0,0,4,31440,71,4096,7,10,5,1048576,0,58888,0,0
VirusShare_2257bbffaa5528b035e7177db4dc8648,2257bbffaa5528b035e7177db4dc8648,332,0,0,0,4,0,0,16384,8,0,4,1048576,0,58904,0,0
VirusShare_2008c48c9715e3cf6f55dd1f3c0ccc87,2008c48c9715e3cf6f55dd1f3c0ccc87,332,0,0,0,5,0,0,40960,9,0,3,1048576,32768,199216,0,0
VirusShare_cae6178ee671bc1484668e013c7a3170,cae6178ee671bc1484668e013c7a3170,332,0,0,0,4,48256,381,28672,8,0,5,1048576,0,32896,0,0
VirusShare_8505e919ed486e37b4ec3c63bef53f44,8505e919ed486e37b4ec3c63bef53f44,332,0,0,0,4,0,0,32768,7,0,4,1048576,0,172220,0,0
VirusShare_f7945223a121ea42b93da1629f1938c0,f7945223a121ea42b93da1629f1938c0,332,28,127056,0,4,136672,163,126976,5,12,4,1048576,0,0,0,0
VirusShare_ced0a916a63d7c0a80d0bda81fee23bc,ced0a916a63d7c0a80d0bda81fee23bc,332,0,0,0,5,0,0,4096,9,0,3,1048576,32768,43176,0,0
VirusShare_1566de800ea92f18e18504b104823243,1566de800ea92f18e18504b104823243,332,0,0,0,5,0,0,20480,10,0,5,1048576,33088,21126,0,0
VirusShare_0cee4cd5f8c492a720a67fdf46a05b0d,0cee4cd5f8c492a720a67fdf46a05b0d,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3144,0,0
VirusShare_449c7291b998f23b7723007d706f95df,449c7291b998f23b7723007d706f95df,332,0,0,5,7,334692,100,0,6,0,3,0,0,2712,0,0
VirusShare_a8e8e616b71e6af949bde26253f26606,a8e8e616b71e6af949bde26253f26606,332,0,0,0,4,0,0,32768,7,0,4,1048576,0,173372,0,0
VirusShare_7548010e4d22886ed4788e0cacf067f0,7548010e4d22886ed4788e0cacf067f0,332,0,0,8,4,0,0,20480,6,0,4,1048576,0,23904,0,0
VirusShare_1449cdc2acb385e8326dfd0364e67d25,1449cdc2acb385e8326dfd0364e67d25,332,0,0,0,4,0,0,110592,6,0,5,1048576,0,23552,0,0
VirusShare_fec35d33c62d598c6072cf842000e6c5,fec35d33c62d598c6072cf842000e6c5,332,0,0,0,4,0,0,102400,6,0,4,1048576,0,19792,0,0
VirusShare_221e5ed70d8eae90e7eabefaa6f30610,221e5ed70d8eae90e7eabefaa6f30610,332,0,0,0,5,0,0,4096,9,0,3,1048576,32768,2640,0,0
VirusShare_b5c4b8006b6d7828d7409151dbb30500,b5c4b8006b6d7828d7409151dbb30500,332,0,0,0,5,0,0,4096,10,0,4,1048576,32832,49196,0,0
VirusShare_b2a18e12857696084b57a6fc6e696070,b2a18e12857696084b57a6fc6e696070,332,0,0,0,4,0,0,98304,5,12,5,1048576,0,6392,0,0
VirusShare_77aac590a2ebec1769ca848666717121,77aac590a2ebec1769ca848666717121,332,0,0,0,4,0,0,12288,6,0,3,1048576,0,0,0,0
VirusShare_103cedab153168cb6453922e78fe1e6b,103cedab153168cb6453922e78fe1e6b,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_32cd3b45f2b0c59ecb05bdc034b32c21,32cd3b45f2b0c59ecb05bdc034b32c21,332,0,0,0,5,0,0,0,2,25,4,1048576,3,59696,0,0
VirusShare_92412ce04c84034b30c53c7053c493a9,92412ce04c84034b30c53c7053c493a9,332,0,0,0,4,0,0,223380,2,50,5,1048576,0,576,0,0
VirusShare_7df5620259d44d3a72f6221acdc9f6a7,7df5620259d44d3a72f6221acdc9f6a7,332,0,0,4,4,0,0,0,5,12,3,1048576,0,1312,0,0
VirusShare_884d815e2284938e0414acd5e4c90fd7,884d815e2284938e0414acd5e4c90fd7,332,28,4368,0,4,0,0,4096,8,0,3,1048576,0,37644,0,0
VirusShare_05901487c726f11cfd8d484653117070,05901487c726f11cfd8d484653117070,332,0,0,0,4,0,0,223380,2,50,5,1048576,0,576,0,0
VirusShare_aa7c58e1f36979cab24dbd437389ba10,aa7c58e1f36979cab24dbd437389ba10,332,0,0,5,5,415264,144,344064,11,0,5,1048576,64,16,0,0
VirusShare_60e6761c2a67b19ba6c04265929d4e66,60e6761c2a67b19ba6c04265929d4e66,332,0,0,0,4,0,0,0,8,0,8,1048576,33088,9584,0,0
VirusShare_b1f92876a1cdd101b5ee5f6da92beea0,b1f92876a1cdd101b5ee5f6da92beea0,332,0,0,0,4,0,0,16384,1,71,4,1048576,0,21768,0,0
VirusShare_feedae5d19b7017f288d84e1f27a0f17,feedae5d19b7017f288d84e1f27a0f17,332,0,0,0,4,0,0,8192,6,1,4,1048576,0,1968,0,0
VirusShare_d52b3ca1243d10a8a324a76af4b457e0,d52b3ca1243d10a8a324a76af4b457e0,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3120,0,0
VirusShare_60c852f8ce71a8e0401fe4aac072d2d0,60c852f8ce71a8e0401fe4aac072d2d0,332,0,0,0,4,0,0,0,2,25,8,1048576,0,26112,0,0
VirusShare_5529a9e211768fb928827ddd2d3ab6a2,5529a9e211768fb928827ddd2d3ab6a2,332,0,0,0,4,0,0,98304,5,12,5,1048576,0,4208,0,0
VirusShare_11558dbde1a72b9def74f13aeca07f36,11558dbde1a72b9def74f13aeca07f36,332,0,0,0,4,0,0,65793,2,50,5,1048576,0,227740,0,0
VirusShare_d19cb0e270514e93720a93b51044c8fc,d19cb0e270514e93720a93b51044c8fc,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0,0
VirusShare_9800ff2c94d9226a4c2ddc01f7923249,9800ff2c94d9226a4c2ddc01f7923249,332,0,0,0,4,0,0,8192,5,12,4,1048576,0,1008544,0,0
VirusShare_790ea65ca74a859be0ea1f11ab903407,790ea65ca74a859be0ea1f11ab903407,332,0,0,0,4,0,0,0,6,0,6,1048576,0,0,0,0
VirusShare_f671addab4fdf223053d241d59fac7a0,f671addab4fdf223053d241d59fac7a0,332,0,0,0,5,0,0,4096,9,0,4,1048576,32768,95044,0,0
VirusShare_f1b54905b58a39dd1ab16f26da57ea28,f1b54905b58a39dd1ab16f26da57ea28,332,0,0,0,5,0,0,77824,9,0,7,1048576,32768,6032,0,0
VirusShare_372354e77c233f1c54663cabbaa726e0,372354e77c233f1c54663cabbaa726e0,332,0,0,0,4,0,0,0,2,25,6,0,1,512,0,0
VirusShare_0574c68fd344772466fb4ad2af1e1d5a,0574c68fd344772466fb4ad2af1e1d5a,332,0,0,1,4,0,0,0,2,0,9,2097152,0,3028,0,0
VirusShare_75e0f78518fe277751c3e7a64b42e28f,75e0f78518fe277751c3e7a64b42e28f,332,0,0,0,5,0,0,0,2,25,4,1048576,3,59696,0,0
VirusShare_3abd8c953e22e8d0f3217f7cc01ae857,3abd8c953e22e8d0f3217f7cc01ae857,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3120,0,0
VirusShare_c3b80233f01f17a92a9f5acfe0e3fa37,c3b80233f01f17a92a9f5acfe0e3fa37,332,0,0,0,5,0,0,8192,9,0,5,1048576,32768,2136,0,0
VirusShare_076af55038a2ca25f00860ba383bf2b3,076af55038a2ca25f00860ba383bf2b3,332,0,0,0,4,0,0,0,5,12,3,1048576,0,172,0,0
VirusShare_d612814c39dab6c77ead307a607312e6,d612814c39dab6c77ead307a607312e6,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3144,0,0
VirusShare_3325b8b56f2b54bc17a69ee65b985783,3325b8b56f2b54bc17a69ee65b985783,332,0,0,0,4,0,0,0,0,255,6,1048576,2,295942,0,0
VirusShare_23484163b1dea0bbfdec353bab22ee40,23484163b1dea0bbfdec353bab22ee40,332,0,0,0,5,0,0,12288,9,0,3,1048576,0,0,0,0
VirusShare_b83d1b728c724286c28731a558275a20,b83d1b728c724286c28731a558275a20,332,28,37456,0,4,58464,173,36864,8,0,5,1048576,0,65944,0,0
VirusShare_c7a3213c74b1f9b7cbd03f3a227b2120,c7a3213c74b1f9b7cbd03f3a227b2120,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,16928,0,0
VirusShare_ce3129def35c8e1e160f19c8eeebed88,ce3129def35c8e1e160f19c8eeebed88,332,0,0,0,5,0,0,4096,9,0,3,1048576,32768,101064,0,0
VirusShare_9150aaebebc2d00f60d0b40e41362110,9150aaebebc2d00f60d0b40e41362110,332,0,0,0,4,0,0,8192,6,0,4,1048576,0,1968,0,0
VirusShare_5f6cb0f6530b21f29250f95705423c30,5f6cb0f6530b21f29250f95705423c30,332,28,4432,5,5,0,0,4096,6,20,4,262144,34816,4488,0,0
VirusShare_59d1b6743520637cee28aef18dd2ece6,59d1b6743520637cee28aef18dd2ece6,332,56,119280,0,5,0,0,118784,11,0,5,1048576,33088,620472,0,0
VirusShare_0f60a3ec0d5ad93d1a2accbb65385845,0f60a3ec0d5ad93d1a2accbb65385845,332,0,0,32,4,0,0,0,6,0,5,1048576,0,31212,0,0
VirusShare_6e72f7efd5e1766b708f742bb55b0f0b,6e72f7efd5e1766b708f742bb55b0f0b,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3120,0,0
VirusShare_53061ba13c58f7971bdfab581913d169,53061ba13c58f7971bdfab581913d169,332,0,0,0,5,0,0,16384,9,0,8,1048576,0,912,0,0
VirusShare_11a792754b51a91100af059907d98ad9,11a792754b51a91100af059907d98ad9,332,0,0,0,4,0,0,8192,5,12,4,1048576,0,7902408,0,0
VirusShare_99abe181846cb1eb30d6837608d9295d,99abe181846cb1eb30d6837608d9295d,332,0,0,7,8,288724,68,0,5,5,3,0,0,1784,0,0
VirusShare_3b3f72df627167dc2ab78102b39bec70,3b3f72df627167dc2ab78102b39bec70,332,0,0,0,4,34672,116,20480,8,0,6,1048576,64,1880,0,0
VirusShare_32a22f2f06ac55a895be9bd9d3da748c,32a22f2f06ac55a895be9bd9d3da748c,332,0,0,0,4,15824,68,4096,0,0,4,1048576,0,23224,0,0
VirusShare_d80d720d064ef33d7ca48d0c11b2a44d,d80d720d064ef33d7ca48d0c11b2a44d,332,0,0,0,4,15712,68,4096,0,0,4,1048576,0,23224,0,0
VirusShare_f984fca5211bb6be5bd37b4d8fa901bb,f984fca5211bb6be5bd37b4d8fa901bb,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_e0e23acadcc688ac88801ce55443aa60,e0e23acadcc688ac88801ce55443aa60,332,0,0,0,4,0,0,25380,2,50,12,1048576,0,49852,0,0
VirusShare_0f5b0a382e8160355fa09e895aeefacb,0f5b0a382e8160355fa09e895aeefacb,332,0,0,0,5,0,0,278528,9,0,5,1048576,0,4056,0,0
VirusShare_d6b4b77e80d557d11b00c3a34e7a93e2,d6b4b77e80d557d11b00c3a34e7a93e2,332,0,0,0,5,0,0,8192,9,0,5,1048576,1024,0,0,0
VirusShare_c8974f64141678538e68d8c2d933f63e,c8974f64141678538e68d8c2d933f63e,332,0,0,0,4,0,0,0,11,25,1,1048576,0,12332,0,0
VirusShare_6499095ddc7f82db4af5e882203ad6e0,6499095ddc7f82db4af5e882203ad6e0,332,56,119280,0,5,0,0,118784,11,0,5,1048576,33088,620472,0,0
VirusShare_50f2f6542996c5fb88198f8926993cdb,50f2f6542996c5fb88198f8926993cdb,332,0,0,0,4,0,0,0,0,57,2,0,1,174,0,0
VirusShare_f9778efd0f8772aec4b3080687731417,f9778efd0f8772aec4b3080687731417,332,0,0,0,4,0,0,32768,7,0,4,1048576,0,171676,0,0
VirusShare_360596c706a3fca57c4bbbd8e7d32c4f,360596c706a3fca57c4bbbd8e7d32c4f,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,2220,0,0
VirusShare_6f4b08b7cfa8e0971ba99227f2bf52f0,6f4b08b7cfa8e0971ba99227f2bf52f0,332,0,0,0,5,0,0,208896,9,0,6,1048576,32768,0,0,0
VirusShare_a72c800111b9d35030495c60d5aa6700,a72c800111b9d35030495c60d5aa6700,332,0,0,0,4,0,0,24576,6,0,4,1048576,0,36344,0,0
VirusShare_720c5e40159aece60d37511236b8be39,720c5e40159aece60d37511236b8be39,332,0,0,0,5,0,0,0,10,0,4,1048576,32768,8064,0,0
VirusShare_62f7461990ab72bb430be9408d06b16d,62f7461990ab72bb430be9408d06b16d,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0,0
VirusShare_b21a0f2f2ba8cc7bad1fd05fb258ee20,b21a0f2f2ba8cc7bad1fd05fb258ee20,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_9c2f340f5387841d07c4f90f55715581,9c2f340f5387841d07c4f90f55715581,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,1932,0,0
VirusShare_025f8095418a6c8c87fb97682d628587,025f8095418a6c8c87fb97682d628587,332,0,0,0,4,0,0,282072,2,50,10,1048576,0,20568,0,0
VirusShare_5065d82d99b8f868ba7fd7f10c23c1dc,5065d82d99b8f868ba7fd7f10c23c1dc,332,0,0,0,5,0,0,12288,9,0,4,1048576,32768,2496,0,0
VirusShare_1dd496126769fc06f3340f1eb9bd985a,1dd496126769fc06f3340f1eb9bd985a,332,0,0,0,4,0,0,356988,2,50,4,1048576,0,2636,0,0
VirusShare_e33fef6ece447cf917819719914a5320,e33fef6ece447cf917819719914a5320,332,0,0,0,4,0,0,0,8,0,4,4194304,32768,28572,0,0
VirusShare_b6d1c85fac072bdc13da2ca592c13a9e,b6d1c85fac072bdc13da2ca592c13a9e,332,28,106496,0,4,0,0,1372708,8,0,5,1048576,0,4548,1,0
VirusShare_87e4443e0fa8401de517c81a6f7263e4,87e4443e0fa8401de517c81a6f7263e4,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3120,0,0
VirusShare_57567da333edefd06dc068c8852ea22d,57567da333edefd06dc068c8852ea22d,332,0,0,8,6,0,0,0,7,0,3,1048576,0,2092,0,0
VirusShare_0f4d51aa78e3fcb5a43fea7f5b515b00,0f4d51aa78e3fcb5a43fea7f5b515b00,332,0,0,0,5,0,0,200704,9,0,7,1048576,32768,6032,0,0
VirusShare_27c67eb106ff9af9c0b1aad6db83be2c,27c67eb106ff9af9c0b1aad6db83be2c,332,0,0,0,4,0,0,223380,2,50,5,1048576,0,576,0,0
VirusShare_e176082a6d0ac908dda71b4516f728e5,e176082a6d0ac908dda71b4516f728e5,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,2236,0,0
VirusShare_babe5b9764a97a9b1714a6363067b8a3,babe5b9764a97a9b1714a6363067b8a3,332,0,0,5,5,506464,144,389120,11,0,5,1048576,64,16,0,0
VirusShare_741336d9e727c44f9be4446a0bbbede4,741336d9e727c44f9be4446a0bbbede4,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_603c3b3ea9f14599e34802ebff2ca736,603c3b3ea9f14599e34802ebff2ca736,332,0,0,0,4,15504,68,4096,0,0,4,1048576,0,23224,0,0
VirusShare_e0fef99d7cf53fc4aaa42bea30372dda,e0fef99d7cf53fc4aaa42bea30372dda,332,0,0,8,9,256228,68,0,8,0,3,0,0,5836,0,0
VirusShare_5c3a05559733062a785db8af5c17ae06,5c3a05559733062a785db8af5c17ae06,332,0,0,0,4,0,0,424324,2,50,3,1048576,0,0,0,0
VirusShare_e9b458cbb7eb85a9af74c88e17faea3e,e9b458cbb7eb85a9af74c88e17faea3e,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_2645c565f6f6824c30758f3f147dbec0,2645c565f6f6824c30758f3f147dbec0,332,0,0,0,4,0,0,20480,7,0,4,1048576,0,431312,0,0
VirusShare_864327e72694df5164e5b990558bfa31,864327e72694df5164e5b990558bfa31,332,56,119280,0,5,0,0,118784,11,0,5,1048576,33088,620472,0,0
VirusShare_42fdecd0434915bbbe72a367ab57ae73,42fdecd0434915bbbe72a367ab57ae73,332,0,0,0,5,0,0,212992,9,0,6,1048576,0,3840,0,0
VirusShare_909aeed0942aed4eaffa17dad29be590,909aeed0942aed4eaffa17dad29be590,332,0,0,0,14,32832,2817,205314,45,37,11,1048576,0,25688,0,0
VirusShare_dad1da973502248841858f284f25ea31,dad1da973502248841858f284f25ea31,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0,0
VirusShare_4eade8c451c6f9c5fdff4d38ff4385a8,4eade8c451c6f9c5fdff4d38ff4385a8,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_3897934688581a023f401d38698f0846,3897934688581a023f401d38698f0846,332,0,0,0,4,16800,68,16384,32,1,5,1048576,0,54784,0,0
VirusShare_77e02106e5fe0089298adc1500cf39cb,77e02106e5fe0089298adc1500cf39cb,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_ffc7fcc1eead40644f082354b05670d6,ffc7fcc1eead40644f082354b05670d6,332,0,0,0,5,0,0,36864,9,0,10,1048576,32768,9760,0,0
VirusShare_4acccab583a16e1892411e014d8bf676,4acccab583a16e1892411e014d8bf676,332,0,0,0,5,0,0,323584,9,0,5,1048576,32768,2496,0,0
VirusShare_95bc61fd482eb4c59d5dba09d19a4594,95bc61fd482eb4c59d5dba09d19a4594,332,0,0,0,4,0,0,65793,2,50,5,1048576,0,227740,0,0
VirusShare_41ae8bf81b29dd8c57e37030e5848eaf,41ae8bf81b29dd8c57e37030e5848eaf,332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3120,0,0
VirusShare_06ded3f8310b1fa3123419109e0d98e6,06ded3f8310b1fa3123419109e0d98e6,332,0,0,0,4,11504,102,4096,7,0,5,1048576,0,407240,0,0
VirusShare_dd3a8885fbaaa6938c3e84ba34fd7f0e,dd3a8885fbaaa6938c3e84ba34fd7f0e,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0,0
VirusShare_bd559238842abbc93ea843699524f500,bd559238842abbc93ea843699524f500,332,28,196608,0,8,199801,91,655424,35,26,11,1048576,0,2304,0,0
VirusShare_e0b358edc805ec5b6563e789ee88fa11,e0b358edc805ec5b6563e789ee88fa11,332,0,0,0,4,0,0,0,2,25,3,1048576,0,932,0,0
VirusShare_8e1fc4de6421a677d43bca93157f8020,8e1fc4de6421a677d43bca93157f8020,332,0,0,0,5,0,0,16384,9,0,8,1048576,0,912,0,0
VirusShare_44bca4965cb94d1f1c6895c383db59e0,44bca4965cb94d1f1c6895c383db59e0,332,0,0,8,6,318128,68,0,8,0,3,0,0,2532,0,0
VirusShare_bcd8871761f39198e89df811ff704635,bcd8871761f39198e89df811ff704635,332,28,72048,0,5,0,0,65536,9,0,5,1048576,32768,79664,0,0
VirusShare_0e2a652128e3a7841d3556980a88c0f7,0e2a652128e3a7841d3556980a88c0f7,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_991e18d1e5003a20564403dab91b80e0,991e18d1e5003a20564403dab91b80e0,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0,0
VirusShare_acac9963652d50c9a96478267b188df3,acac9963652d50c9a96478267b188df3,332,0,0,0,5,0,0,0,0,0,7,1048576,0,12288,0,0
VirusShare_0764168a6208f87c49f9e89904f892e7,0764168a6208f87c49f9e89904f892e7,332,0,0,0,5,0,0,40960,8,0,4,1048576,32768,188476,0,0
VirusShare_8d6da7139e2ff8e2994a3e7ea5e13f6a,8d6da7139e2ff8e2994a3e7ea5e13f6a,332,0,0,0,4,0,0,278784,2,50,6,1048576,0,9724,0,0
VirusShare_36953f066375f56d05a65aedef7fcda8,36953f066375f56d05a65aedef7fcda8,332,56,147600,0,4,148496,186,147456,5,12,5,1048576,0,808,0,0
VirusShare_0112a64c5bca3144c5b489bf5c35b8b0,0112a64c5bca3144c5b489bf5c35b8b0,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0,0
VirusShare_02620995ab11c142b01b7c5aac9e3ab2,02620995ab11c142b01b7c5aac9e3ab2,332,0,0,1,4,0,0,0,6,0,3,1048576,0,2544,0,0
VirusShare_8e079424a630ac63e8207f0fcdf2bae0,8e079424a630ac63e8207f0fcdf2bae0,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0,0
VirusShare_00f1a2c951baaeb34418c67607b70f50,00f1a2c951baaeb34418c67607b70f50,332,28,106976,0,5,0,0,106496,10,0,4,1048576,32768,18096,0,0
VirusShare_948409b3cb79146d6275a1dc5820e358,948409b3cb79146d6275a1dc5820e358,332,0,0,0,4,0,0,4096,5,12,3,1048576,0,0,0,0
VirusShare_755d6e4291dc0bdde683e75f510133d0,755d6e4291dc0bdde683e75f510133d0,332,0,0,0,5,0,0,4096,9,0,4,1048576,32768,12008,0,0
VirusShare_7259e653b3f867faf7d9b5b796485ddf,7259e653b3f867faf7d9b5b796485ddf,332,0,0,1,4,0,0,0,6,0,5,1048576,0,3224,0,0
VirusShare_6d814775b6439e13764ddbe4acdde240,6d814775b6439e13764ddbe4acdde240,332,0,0,1,4,0,0,4096,6,0,3,1048576,0,23504,0,0
VirusShare_82756b1a4f3239a822d4a81e15320353,82756b1a4f3239a822d4a81e15320353,332,0,0,0,5,0,0,12288,9,0,3,1048576,32768,2496,0,0
VirusShare_d0e865a1ef2d12c23b1e78473e6ff810,d0e865a1ef2d12c23b1e78473e6ff810,332,0,0,0,4,0,0,0,2,25,3,1048576,0,37136,0,0
VirusShare_d11f74ed8cfb2d55f25a4a952f3b9396,d11f74ed8cfb2d55f25a4a952f3b9396,332,0,0,0,5,0,0,4096,9,0,4,1048576,32768,5136,0,0
VirusShare_ea699008c6c6178cbbd4b46a840accf2,ea699008c6c6178cbbd4b46a840accf2,332,0,0,0,4,0,0,8520,6,0,2,1048576,0,0,0,0
VirusShare_0e1af4dbaebf2b703fe9f0789bc38240,0e1af4dbaebf2b703fe9f0789bc38240,332,0,0,0,5,0,0,8192,9,0,5,1048576,0,49864,0,0
VirusShare_32098d1f378f05c62756d14f381d1dc0,32098d1f378f05c62756d14f381d1dc0,332,0,0,0,5,0,0,8192,9,0,6,1048576,1024,2640,0,0
VirusShare_3dee5f0472e532a150a9428c23a456e6,3dee5f0472e532a150a9428c23a456e6,332,0,0,0,5,0,0,4096,9,0,6,1048576,0,6912,0,0
VirusShare_81117559793b87a42156b9ebd16e40bc,81117559793b87a42156b9ebd16e40bc,332,0,0,0,5,0,0,4096,9,0,6,1048576,0,2096,0,0
